abodullaegypt1	12030570	12030570	2019-06-11 05:24:01	2019-06-11 05:09:43	{"content":"عيونى"}
abodullaegypt1	12030570	12030570	2019-06-11 05:24:18	2019-06-11 05:09:43	{"content":"تعالى رام الله"}
abodullaegypt1	12030570	12104671	2019-06-11 05:24:49	2019-06-11 05:09:43	{"content":"تسلم عيونك"}
abodullaegypt1	12030570	12104671	2019-06-11 05:25:23	2019-06-11 05:09:43	{"content":"انا مش فاهم انتي بتقولي ايه"}
 --------------------------creator:abodullaegypt1 有效聊天数:8-------------------------------------
abodullaegypt1	12030575	12030575	2019-06-11 05:09:49	2019-06-11 05:09:49	{"content":"كيفيك"}
abodullaegypt1	12030575	12104671	2019-06-11 05:10:05	2019-06-11 05:09:49	{"content":"تمام"}
abodullaegypt1	12030575	12104671	2019-06-11 05:10:08	2019-06-11 05:09:49	{"content":"ممكن نتعرف"}
abodullaegypt1	12030575	12030575	2019-06-11 05:10:59	2019-06-11 05:09:49	{"content":"جميلة"}
abodullaegypt1	12030575	12030575	2019-06-11 05:11:02	2019-06-11 05:09:49	{"content":"وانت"}
abodullaegypt1	12030575	12104671	2019-06-11 05:13:58	2019-06-11 05:09:49	{"content":"احمد"}
abodullaegypt1	12030575	12104671	2019-06-11 05:14:03	2019-06-11 05:09:49	{"content":"من مصر"}
abodullaegypt1	12030575	12030575	2019-06-11 05:15:33	2019-06-11 05:09:49	{"content":"الاردن"}
abodullaegypt1	12030575	12104671	2019-06-11 05:15:47	2019-06-11 05:09:49	{"content":"احسن ناس"}
abodullaegypt1	12030575	12104671	2019-06-11 05:16:18	2019-06-11 05:09:49	{"content":"كام عمرك"}
abodullaegypt1	12030575	12030575	2019-06-11 05:19:17	2019-06-11 05:09:49	{"content":"21"}
abodullaegypt1	12030575	12030575	2019-06-11 05:19:20	2019-06-11 05:09:49	{"content":"وانت"}
abodullaegypt1	12030575	12104671	2019-06-11 05:19:56	2019-06-11 05:09:49	{"content":"٢٢ سنه"}
abodullaegypt1	12030575	12104671	2019-06-11 05:20:06	2019-06-11 05:09:49	{"content":"ممكن اشوفك"}
abodullaegypt1	12030575	12030575	2019-06-11 05:20:34	2019-06-11 05:09:49	{"content":"اجى مصر يعنى"}
abodullaegypt1	12030575	12104671	2019-06-11 05:20:49	2019-06-11 05:09:49	{"content":"تشرفنا"}
abodullaegypt1	12030575	12104671	2019-06-11 05:20:53	2019-06-11 05:09:49	{"content":"والله"}
abodullaegypt1	12030575	12104671	2019-06-11 05:21:14	2019-06-11 05:09:49	{"content":"تعالي اقعدي معايا"}
abodullaegypt1	12030575	12030575	2019-06-11 05:21:19	2019-06-11 05:09:49	{"content":"اهل كرم"}
abodullaegypt1	12030575	12030575	2019-06-11 05:21:31	2019-06-11 05:09:49	{"content":"انت قاعد لوحدك"}
abodullaegypt1	12030575	12104671	2019-06-11 05:21:37	2019-06-11 05:09:49	{"content":"الله يخليكي"}
abodullaegypt1	12030575	12104671	2019-06-11 05:21:44	2019-06-11 05:09:49	{"content":"ايوه"}
abodullaegypt1	12030575	12030575	2019-06-11 05:21:47	2019-06-11 05:09:49	{"content":"لوحدك"}
abodullaegypt1	12030575	12104671	2019-06-11 05:22:13	2019-06-11 05:09:49	{"content":"ايوه قاعد لوحدي"}
abodullaegypt1	12030575	12104671	2019-06-11 05:22:31	2019-06-11 05:09:49	{"content":"تيجى تقعدي معايا"}
abodullaegypt1	12030575	12030575	2019-06-11 05:22:39	2019-06-11 05:09:49	{"content":"واين العائلة"}
abodullaegypt1	12030575	12104671	2019-06-11 05:23:16	2019-06-11 05:09:49	{"content":"في البيت"}
abodullaegypt1	12030575	12030575	2019-06-11 05:23:30	2019-06-11 05:09:49	{"content":"الله يحفظكم"}
abodullaegypt1	12030575	12104671	2019-06-11 05:23:51	2019-06-11 05:09:49	{"content":"يارب"}
abodullaegypt1	12030575	12104671	2019-06-11 05:24:06	2019-06-11 05:09:49	{"content":"ممكن اشوفك"}
 --------------------------creator:abodullaegypt1 有效聊天数:9-------------------------------------
abodullaegypt1	12030793	12030793	2019-06-11 05:10:09	2019-06-11 05:10:09	{"content":"مرحبا"}
abodullaegypt1	12030793	12104631	2019-06-11 05:13:28	2019-06-11 05:10:09	{"content":"يا هلا"}
abodullaegypt1	12030793	12030793	2019-06-11 05:16:29	2019-06-11 05:10:09	{"content":"شو الاخبار"}
abodullaegypt1	12030793	12104631	2019-06-11 05:17:55	2019-06-11 05:10:09	{"content":"الحمد لله"}
abodullaegypt1	12030793	12104631	2019-06-11 05:18:09	2019-06-11 05:10:09	{"content":"شو اخبارك"}
abodullaegypt1	12030793	12030793	2019-06-11 05:20:46	2019-06-11 05:10:09	{"content":"الحمد لله"}
abodullaegypt1	12030793	12104631	2019-06-11 05:21:41	2019-06-11 05:10:09	{"content":"ممكن اتعرف على اسمك"}
abodullaegypt1	12030793	12030793	2019-06-11 05:22:15	2019-06-11 05:10:09	{"content":"يارا"}
abodullaegypt1	12030793	12030793	2019-06-11 05:22:21	2019-06-11 05:10:09	{"content":"وانت"}
abodullaegypt1	12030793	12104631	2019-06-11 05:23:57	2019-06-11 05:10:09	{"content":"وانا احمد"}
abodullaegypt1	12030793	12104631	2019-06-11 05:24:29	2019-06-11 05:10:09	{"content":"منين يا يارا"}
abodullaegypt1	12030793	12030793	2019-06-11 22:27:59	2019-06-11 05:10:09	{"content":"اهلا وسهلا"}
abodullaegypt1	12030793	12104631	2019-06-12 01:33:29	2019-06-11 05:10:09	{"content":"الوووو"}
 --------------------------creator:abodullaegypt1 有效聊天数:5-------------------------------------
abodullaegypt1	12030572	12030572	2019-06-11 05:10:19	2019-06-11 05:10:19	{"content":"مرحبا"}
abodullaegypt1	12030572	12104499	2019-06-11 05:10:55	2019-06-11 05:10:19	{"content":"هلت"}
abodullaegypt1	12030572	12030572	2019-06-11 05:10:56	2019-06-11 05:10:19	{"content":"هاى"}
abodullaegypt1	12030572	12104499	2019-06-11 05:10:59	2019-06-11 05:10:19	{"content":"هلا"}
abodullaegypt1	12030572	12030572	2019-06-11 05:11:10	2019-06-11 05:10:19	{"content":"شو الاخبار"}
abodullaegypt1	12030572	12030572	2019-06-11 05:11:18	2019-06-11 05:10:19	{"content":"ممكن نتعرف"}
abodullaegypt1	12030572	12104499	2019-06-11 05:11:22	2019-06-11 05:10:19	{"content":"ربّما عجزت روحي أن تلقاك وعيني أن تراك، لكن لن يعجز قلبى أن يحبّك ويهواك."}
abodullaegypt1	12030572	12104499	2019-06-11 05:11:24	2019-06-11 05:10:19	{"content":"تمام الحمد لله"}
abodullaegypt1	12030572	12104499	2019-06-11 05:11:42	2019-06-11 05:10:19	{"content":"كلام جميل"}
abodullaegypt1	12030572	12030572	2019-06-11 05:11:47	2019-06-11 05:10:19	{"content":"يا رب دايما"}
abodullaegypt1	12030572	12030572	2019-06-11 05:12:01	2019-06-11 05:10:19	{"content":"من فين بلدك"}
abodullaegypt1	12030572	12104499	2019-06-11 05:12:01	2019-06-11 05:10:19	{"content":"قالوا القمر قلت عالي، قالوا الذهب قلت غالي، قالوا حبيبي قلت دائماً في بالي."}
abodullaegypt1	12030572	12104499	2019-06-11 05:12:02	2019-06-11 05:10:19	{"content":"احمد صلاح"}
abodullaegypt1	12030572	12030572	2019-06-11 05:12:02	2019-06-11 05:10:19	{"content":"شكرا"}
abodullaegypt1	12030572	12104499	2019-06-11 05:12:17	2019-06-11 05:10:19	{"content":"انا جديد"}
abodullaegypt1	12030572	12030572	2019-06-11 05:12:18	2019-06-11 05:10:19	{"content":"كوثر"}
abodullaegypt1	12030572	12030572	2019-06-11 05:12:21	2019-06-11 05:10:19	{"content":"الووووو"}
abodullaegypt1	12030572	12104499	2019-06-11 05:12:25	2019-06-11 05:10:19	{"content":"معرف البرنامج"}
abodullaegypt1	12030572	12104499	2019-06-11 05:12:33	2019-06-11 05:10:19	{"content":"اتشرفت"}
abodullaegypt1	12030572	12030572	2019-06-11 05:12:48	2019-06-11 05:10:19	{"content":"الشرف ليا"}
abodullaegypt1	12030572	12104499	2019-06-11 05:12:53	2019-06-11 05:10:19	{"content":"السعوديه"}
abodullaegypt1	12030572	12104499	2019-06-11 05:12:57	2019-06-11 05:10:19	{"content":"انت"}
abodullaegypt1	12030572	12030572	2019-06-11 05:13:09	2019-06-11 05:10:19	{"content":"لبنان"}
abodullaegypt1	12030572	12030572	2019-06-11 05:13:09	2019-06-11 05:10:19	{"content":"احسن ناس"}
abodullaegypt1	12030572	12030572	2019-06-11 05:13:23	2019-06-11 05:10:19	{"content":"اسمك ايه"}
abodullaegypt1	12030572	12104499	2019-06-11 05:13:41	2019-06-11 05:10:19	{"content":"احمد"}
abodullaegypt1	12030572	12030572	2019-06-11 05:13:50	2019-06-11 05:10:19	{"content":"اهلين"}
abodullaegypt1	12030572	12030572	2019-06-11 05:14:01	2019-06-11 05:10:19	{"content":"منور"}
abodullaegypt1	12030572	12104499	2019-06-11 05:14:14	2019-06-11 05:10:19	{"content":"بي نورك"}
